DateTime,Quality status,Resolution code,Net regulation volume,System imbalance,Alpha,Marginal incremental price,Marginal decremental price,Strategic reserve price,Positive imbalance price,Negative imbalance price
17/01/2019 23:45,Validated,PT15M,139.827,-186.647,1.45,54.43,0,,54.43,55.88
18/01/2019 00:00,Validated,PT15M,144.455,-327.131,2.31,65,0,,65,67.31
18/01/2019 00:15,Validated,PT15M,182.843,-93.939,0,215.51,35.39,,215.51,215.51
18/01/2019 00:30,Validated,PT15M,105.585,-129.908,0,215.51,35.39,,215.51,215.51
18/01/2019 00:45,Validated,PT15M,75.652,-6.013,0,215.51,35.39,,215.51,215.51
18/01/2019 01:00,Validated,PT15M,7.869,-20.327,0,60.47,35.39,,60.47,60.47
18/01/2019 01:15,Validated,PT15M,138.038,-172.448,1.95,60.47,0,,60.47,62.42
18/01/2019 01:30,Validated,PT15M,54.228,-33.043,0,60.47,35.39,,60.47,60.47
18/01/2019 01:45,Validated,PT15M,-20.604,-0.816,0,60.47,35.39,,35.39,35.39
18/01/2019 02:00,Validated,PT15M,77.907,-75.448,0,60.26,35.39,,60.26,60.26
18/01/2019 02:15,Validated,PT15M,25.623,-38.107,0,60.26,35.39,,60.26,60.26
18/01/2019 02:30,Validated,PT15M,113.043,-86.682,0,60.26,35.39,,60.26,60.26
18/01/2019 02:45,Validated,PT15M,-15.349,12.046,0,60.26,35.39,,35.39,35.39
18/01/2019 03:00,Validated,PT15M,-79.959,88.168,0,60.26,35.39,,35.39,35.39
18/01/2019 03:15,Validated,PT15M,-86.511,90.386,0,60.26,35.39,,35.39,35.39
18/01/2019 03:30,Validated,PT15M,-53.913,54.362,0,60.26,35.39,,35.39,35.39
18/01/2019 03:45,Validated,PT15M,-110.268,110.721,0,60.26,35.39,,35.39,35.39
18/01/2019 04:00,Validated,PT15M,-29.716,39.037,0,60.26,35.39,,35.39,35.39
18/01/2019 04:15,Validated,PT15M,-127.869,140.727,0.5,60.26,35.39,,34.89,35.39
18/01/2019 04:30,Validated,PT15M,53.848,-81.19,0,60.26,35.39,,60.26,60.26
18/01/2019 04:45,Validated,PT15M,60.131,-13.973,0,60.26,35.39,,60.26,60.26
18/01/2019 05:00,Validated,PT15M,155.491,-197.307,0.75,60.26,35.39,,60.26,61.01
18/01/2019 05:15,Validated,PT15M,-36.273,32.616,0,60.26,35.39,,35.39,35.39
18/01/2019 05:30,Validated,PT15M,-23.002,21.148,0,60.26,35.39,,35.39,35.39
18/01/2019 05:45,Validated,PT15M,20.47,-33.893,0,60.26,35.39,,60.26,60.26
18/01/2019 06:00,Validated,PT15M,-15.534,45.717,0,60.84,38.91,,38.91,38.91
18/01/2019 06:15,Validated,PT15M,54.897,-53.355,0,61.97,38.91,,61.97,61.97
18/01/2019 06:30,Validated,PT15M,167.617,-275.728,1.02,61.97,0,,61.97,62.99
18/01/2019 06:45,Validated,PT15M,211.972,-239.28,1.5,154.66,38.91,,154.66,156.16
18/01/2019 07:00,Validated,PT15M,-68.259,89.412,0,74.47,36.12,,36.12,36.12
18/01/2019 07:15,Validated,PT15M,59.802,-67.883,0,76.8,31.44,,76.8,76.8
18/01/2019 07:30,Validated,PT15M,224.956,-276.795,1.9,77.19,0,,77.19,79.1
18/01/2019 07:45,Validated,PT15M,207.911,-203.958,2.24,154.66,28.3,,154.66,156.9
18/01/2019 08:00,Validated,PT15M,55.796,-79.271,0,154.66,5.95,,154.66,154.66
18/01/2019 08:15,Validated,PT15M,83.521,-45.259,0,85,5.95,,85,85
18/01/2019 08:30,Validated,PT15M,47.265,-36.917,0,85,5.95,,85,85
18/01/2019 08:45,Validated,PT15M,60.278,-53.734,0,85,5.95,,85,85
18/01/2019 09:00,Validated,PT15M,115.047,-160.193,1.34,85,0,,85,86.34
18/01/2019 09:15,Validated,PT15M,103.347,-103.803,0,85,5.95,,85,85
18/01/2019 09:30,Validated,PT15M,125.167,-120.947,0,85,0,,85,85
18/01/2019 09:45,Validated,PT15M,127.449,-134.034,0,85,0,,85,85
18/01/2019 10:00,Validated,PT15M,186.346,-180.95,0.9,125,29.08,,125,125.9
18/01/2019 10:15,Validated,PT15M,125.199,-139.858,0,125,30.67,,125,125
18/01/2019 10:30,Validated,PT15M,119.293,-104.993,0,125,30.67,,125,125
18/01/2019 10:45,Validated,PT15M,70.289,-101.78,0,77.14,30.67,,77.14,77.14
18/01/2019 11:00,Validated,PT15M,140.931,-180.038,1.25,72.32,0,,72.32,73.57
18/01/2019 11:15,Validated,PT15M,142.303,-144.588,1.33,72.32,0,,72.32,73.65
18/01/2019 11:30,Validated,PT15M,114.667,-106.51,0,72.32,0,,72.32,72.32
18/01/2019 11:45,Validated,PT15M,94.805,-58.651,0,72.32,0,,72.32,72.32
18/01/2019 12:00,Validated,PT15M,140.439,-271.387,1.52,69.43,0,,69.43,70.95
18/01/2019 12:15,Validated,PT15M,162.355,-103.108,0,138.89,38.91,,138.89,138.89
18/01/2019 12:30,Validated,PT15M,14.021,-34.861,0,69.43,38.91,,69.43,69.43
18/01/2019 12:45,Validated,PT15M,-40.241,29.794,0,69.43,38.91,,38.91,38.91
18/01/2019 13:00,Validated,PT15M,28.203,-5.04,0,67.83,38.91,,67.83,67.83
18/01/2019 13:15,Validated,PT15M,-36.499,51.573,0,67.83,38.91,,38.91,38.91
18/01/2019 13:30,Validated,PT15M,-34.923,50.928,0,67.83,38.91,,38.91,38.91
18/01/2019 13:45,Validated,PT15M,-134.73,146.47,0.94,0,38.91,,37.97,38.91
18/01/2019 14:00,Validated,PT15M,-135.274,131.85,0,67.44,38.91,,38.91,38.91
18/01/2019 14:15,Validated,PT15M,-139.092,140.122,0.55,67.44,38.91,,38.36,38.91
18/01/2019 14:30,Validated,PT15M,-161.288,171.862,0.78,0,38.91,,38.13,38.91
18/01/2019 14:45,Validated,PT15M,-53.783,57.032,0,67.44,38.91,,38.91,38.91
18/01/2019 15:00,Validated,PT15M,-35.927,39.95,0,68.14,38.91,,38.91,38.91
18/01/2019 15:15,Validated,PT15M,-83.377,85.084,0,68.14,38.91,,38.91,38.91
18/01/2019 15:30,Validated,PT15M,12.139,-12.081,0,68.14,38.91,,68.14,68.14
18/01/2019 15:45,Validated,PT15M,57.72,-66.547,0,68.14,38.91,,68.14,68.14
18/01/2019 16:00,Validated,PT15M,-67.141,86.285,0,69,38.91,,38.91,38.91
18/01/2019 16:15,Validated,PT15M,-55.836,54.155,0,69,38.91,,38.91,38.91
18/01/2019 16:30,Validated,PT15M,-62.737,64.06,0,69,38.91,,38.91,38.91
18/01/2019 16:45,Validated,PT15M,-22.831,32.381,0,69,38.91,,38.91,38.91
18/01/2019 17:00,Validated,PT15M,-75.151,74.543,0,81.91,15.18,,15.18,15.18
18/01/2019 17:15,Validated,PT15M,-5.034,-16.355,0,84.67,4.72,,4.72,4.72
18/01/2019 17:30,Validated,PT15M,129.162,-172.25,0.46,85,3.46,,85,85.46
18/01/2019 17:45,Validated,PT15M,112.24,-183.189,0.7,125,3.46,,125,125.7
18/01/2019 18:00,Validated,PT15M,84.629,-70.701,0,125,3.46,,125,125
18/01/2019 18:15,Validated,PT15M,48.358,-63.229,0,85,3.46,,85,85
18/01/2019 18:30,Validated,PT15M,66.221,-62.133,0,85,3.46,,85,85
18/01/2019 18:45,Validated,PT15M,-105.372,155.515,0.88,85,3.46,,2.58,3.46
18/01/2019 19:00,Validated,PT15M,102.746,-298.49,1.58,85,3.46,,85,86.58
18/01/2019 19:15,Validated,PT15M,146.995,-133.12,0,125,3.46,,125,125
18/01/2019 19:30,Validated,PT15M,-57.52,54.779,0,84.96,3.61,,3.61,3.61
18/01/2019 19:45,Validated,PT15M,-23.409,26.934,0,83.88,6.83,,6.83,6.83
18/01/2019 20:00,Validated,PT15M,130.404,-166.422,1.42,61.97,38.91,,61.97,63.39
18/01/2019 20:15,Validated,PT15M,93.926,-99.825,0,61.97,38.91,,61.97,61.97
18/01/2019 20:30,Validated,PT15M,182.303,-227.956,1.87,61.97,0,,61.97,63.84
18/01/2019 20:45,Validated,PT15M,190.032,-171.73,1.91,61.97,0,,61.97,63.88
18/01/2019 21:00,Validated,PT15M,102.317,-316.216,2,61.41,35.39,,61.41,63.41
18/01/2019 21:15,Validated,PT15M,298.985,-312.101,2.67,125.93,35.39,,125.93,128.6
18/01/2019 21:30,Validated,PT15M,190.404,-174.33,2.9,116.63,37.78,,116.63,119.53
18/01/2019 21:45,Validated,PT15M,46.441,-19.156,0,116.63,37.78,,116.63,116.63
18/01/2019 22:00,Validated,PT15M,-154.045,211.274,3.04,60.26,37.78,,34.74,37.78
18/01/2019 22:15,Validated,PT15M,92.203,-93.693,0,60.26,37.78,,60.26,60.26
18/01/2019 22:30,Validated,PT15M,174.585,-273.261,3.21,60.26,0,,60.26,63.47
18/01/2019 22:45,Validated,PT15M,162.372,-55.887,0,116.63,37.78,,116.63,116.63
18/01/2019 23:00,Validated,PT15M,306.709,-325.607,3.04,116.63,37.78,,116.63,119.67
18/01/2019 23:15,Validated,PT15M,129.061,-122.023,0,116.63,37.78,,116.63,116.63
18/01/2019 23:30,Validated,PT15M,67.867,-56.25,0,116.63,37.78,,116.63,116.63
18/01/2019 23:45,Validated,PT15M,-45.554,96.401,0,60.26,37.78,,37.78,37.78
19/01/2019 00:00,Validated,PT15M,43.885,-171.305,2.08,59.36,36,,59.36,61.44
19/01/2019 00:15,Validated,PT15M,143.098,-166.29,2.23,59.36,0,,59.36,61.59
19/01/2019 00:30,Validated,PT15M,-22.879,45.885,0,59.36,36,,36,36
19/01/2019 00:45,Validated,PT15M,-16.748,44.084,0,59.36,36,,36,36
19/01/2019 01:00,Validated,PT15M,39.833,-45.925,0,58.41,36,,58.41,58.41
19/01/2019 01:15,Validated,PT15M,-45.98,49.487,0,58.41,36,,36,36
19/01/2019 01:30,Validated,PT15M,-64.729,83.864,0,58.41,36,,36,36
19/01/2019 01:45,Validated,PT15M,-73.969,98.492,0,58.41,36,,36,36
19/01/2019 02:00,Validated,PT15M,105.22,-132.536,0,58.41,0,,58.41,58.41
19/01/2019 02:15,Validated,PT15M,59.379,-29.818,0,58.41,36,,58.41,58.41
19/01/2019 02:30,Validated,PT15M,-29.507,35.15,0,58.41,36,,36,36
19/01/2019 02:45,Validated,PT15M,8.314,10.012,0,58.41,36,,58.41,58.41
19/01/2019 03:00,Validated,PT15M,-16.014,18.477,0,58.41,36,,36,36
19/01/2019 03:15,Validated,PT15M,80.966,-64.436,0,58.41,36,,58.41,58.41
19/01/2019 03:30,Validated,PT15M,23.586,-20.729,0,58.41,36,,58.41,58.41
19/01/2019 03:45,Validated,PT15M,-14.389,19.955,0,58.41,36,,36,36
19/01/2019 04:00,Validated,PT15M,-3.75,-14.407,0,58.41,36,,36,36
19/01/2019 04:15,Validated,PT15M,58.517,-40.827,0,58.41,36,,58.41,58.41
19/01/2019 04:30,Validated,PT15M,2.476,9.089,0,58.41,36,,58.41,58.41
19/01/2019 04:45,Validated,PT15M,-63.044,68.403,0,58.41,36,,36,36
19/01/2019 05:00,Validated,PT15M,24.182,-20.054,0,58.41,36,,58.41,58.41
19/01/2019 05:15,Validated,PT15M,-28.679,45.023,0,58.41,36,,36,36
19/01/2019 05:30,Validated,PT15M,46.372,-34.75,0,58.41,36,,58.41,58.41
19/01/2019 05:45,Validated,PT15M,-6.96,-49.287,0,58.41,36,,36,36
19/01/2019 06:00,Validated,PT15M,162.665,-185.127,0.39,58.41,0,,58.41,58.8
19/01/2019 06:15,Validated,PT15M,81.883,-103.712,0,58.41,36,,58.41,58.41
19/01/2019 06:30,Validated,PT15M,117.572,-94.796,0,58.41,36,,58.41,58.41
19/01/2019 06:45,Validated,PT15M,38.923,-57.54,0,58.41,36,,58.41,58.41
19/01/2019 07:00,Validated,PT15M,-48.74,84.925,0,58.41,36,,36,36
19/01/2019 07:15,Validated,PT15M,-86.761,82.909,0,58.41,36,,36,36
19/01/2019 07:30,Validated,PT15M,6.945,-5.987,0,58.41,36,,58.41,58.41
19/01/2019 07:45,Validated,PT15M,122.215,-164.54,0.82,58.41,36,,58.41,59.23
19/01/2019 08:00,Validated,PT15M,74.69,-46.045,0,61.52,36,,61.52,61.52
19/01/2019 08:15,Validated,PT15M,123.362,-136.878,0,61.52,0,,61.52,61.52
19/01/2019 08:30,Validated,PT15M,144.92,-185.08,0.83,61.52,0,,61.52,62.35
19/01/2019 08:45,Validated,PT15M,195.399,-312.703,1.62,224.18,0,,224.18,225.8
19/01/2019 09:00,Validated,PT15M,257.332,-248.837,2.07,224.18,32.97,,224.18,226.25
19/01/2019 09:15,Validated,PT15M,183.091,-174.087,2.27,224.18,0,,224.18,226.45
19/01/2019 09:30,Validated,PT15M,85.768,-38.787,0,224.18,32.95,,224.18,224.18
19/01/2019 09:45,Validated,PT15M,-68.064,67.797,0,66.39,32.95,,32.95,32.95
19/01/2019 10:00,Validated,PT15M,4.191,26.449,0,67.36,30.69,,67.36,67.36
19/01/2019 10:15,Validated,PT15M,-23.137,25.264,0,67.36,30.67,,30.67,30.67
19/01/2019 10:30,Validated,PT15M,-28.349,40.919,0,65.96,32.21,,32.21,32.21
19/01/2019 10:45,Validated,PT15M,-103.825,181.747,1.12,65.96,32.21,,31.09,32.21
19/01/2019 11:00,Validated,PT15M,-51.717,82.604,0,58.41,36,,36,36
19/01/2019 11:15,Validated,PT15M,-85.691,121.264,0,58.41,36,,36,36
19/01/2019 11:30,Validated,PT15M,-107.981,115.79,0,58.41,36,,36,36
19/01/2019 11:45,Validated,PT15M,-102.009,253.137,1.13,58.41,36,,34.87,36
19/01/2019 12:00,Validated,PT15M,-162.193,173.665,1.37,0,36,,34.63,36
19/01/2019 12:15,Validated,PT15M,-145.51,183.632,1.65,0,36,,34.35,36
19/01/2019 12:30,Validated,PT15M,-144.844,284.013,2.3,0,36,,33.7,36
19/01/2019 12:45,Validated,PT15M,-282,385.785,3.27,0,25.58,,22.31,25.58
19/01/2019 13:00,Validated,PT15M,-216.611,234.42,3.67,58.41,25.58,,21.91,25.58
19/01/2019 13:15,Validated,PT15M,-241.549,258.748,4.11,0,33.69,,29.58,33.69
19/01/2019 13:30,Validated,PT15M,-234.884,250.618,4.52,0,33.69,,29.17,33.69
19/01/2019 13:45,Validated,PT15M,-139.182,163.569,4.21,58.41,33.69,,29.48,33.69
19/01/2019 14:00,Validated,PT15M,-43.475,82.73,0,59.28,36,,36,36
19/01/2019 14:15,Validated,PT15M,-81.23,77.441,0,59.28,36,,36,36
19/01/2019 14:30,Validated,PT15M,19.832,-16.299,0,59.28,36,,59.28,59.28
19/01/2019 14:45,Validated,PT15M,-30.757,17.897,0,59.28,36,,36,36
19/01/2019 15:00,Validated,PT15M,-69.868,90.469,0,59.16,36,,36,36
19/01/2019 15:15,Validated,PT15M,111.743,-100.438,0,59.16,36,,59.16,59.16
19/01/2019 15:30,Validated,PT15M,66.863,-67.027,0,59.16,36,,59.16,59.16
19/01/2019 15:45,Validated,PT15M,173.427,-211.902,0.68,59.16,0,,59.16,59.84
19/01/2019 16:00,Validated,PT15M,224.197,-233.813,1.07,221.35,36,,221.35,222.42
19/01/2019 16:15,Validated,PT15M,129.368,-109.55,0,78.18,36,,78.18,78.18
19/01/2019 16:30,Validated,PT15M,158.597,-213.693,1.5,78.18,36,,78.18,79.68
19/01/2019 16:45,Validated,PT15M,263.253,-321.634,2.36,78.18,36,,78.18,80.54
19/01/2019 17:00,Validated,PT15M,-97.501,172.557,2.54,67.15,36,,33.46,36
19/01/2019 17:15,Validated,PT15M,-17.07,3.871,0,67.15,36,,36,36
19/01/2019 17:30,Validated,PT15M,98.238,-171.305,2.67,69.82,32.21,,69.82,72.48
19/01/2019 17:45,Validated,PT15M,242.48,-320.086,3.14,130.52,30.04,,130.52,133.66
19/01/2019 18:00,Validated,PT15M,-47.89,89.089,0,72.5,30.25,,30.25,30.25
19/01/2019 18:15,Validated,PT15M,-10.478,17.578,0,72.41,30.39,,30.39,30.39
19/01/2019 18:30,Validated,PT15M,-72.843,88.845,0,71.65,31.62,,31.62,31.62
19/01/2019 18:45,Validated,PT15M,-150.061,191.051,1.79,70.67,33.19,,31.41,33.19
19/01/2019 19:00,Validated,PT15M,50.065,-97.484,0,64.79,36,,64.79,64.79
19/01/2019 19:15,Validated,PT15M,-54.892,66.103,0,64.79,36,,36,36
19/01/2019 19:30,Validated,PT15M,-80.246,128.137,0,0,36,,36,36
19/01/2019 19:45,Validated,PT15M,-48.827,72.696,0,64.79,36,,36,36
19/01/2019 20:00,Validated,PT15M,141.487,-216.339,1.06,62.04,36,,62.04,63.1
19/01/2019 20:15,Validated,PT15M,-24.777,30.438,0,62.04,36,,36,36
19/01/2019 20:30,Validated,PT15M,2.581,37.449,0,62.04,36,,62.04,62.04
19/01/2019 20:45,Validated,PT15M,4.588,14.908,0,62.04,36,,62.04,62.04
19/01/2019 21:00,Validated,PT15M,31.859,-48.28,0,59.84,36,,59.84,59.84
19/01/2019 21:15,Validated,PT15M,49.731,-39.617,0,59.84,36,,59.84,59.84
19/01/2019 21:30,Validated,PT15M,5.266,15.663,0,59.84,36,,59.84,59.84
19/01/2019 21:45,Validated,PT15M,-90.767,105.61,0,59.84,36,,36,36
19/01/2019 22:00,Validated,PT15M,-123.795,184.245,0.43,0,36,,35.57,36
19/01/2019 22:15,Validated,PT15M,100.873,-106.717,0,60.08,36,,60.08,60.08
19/01/2019 22:30,Validated,PT15M,142.069,-189.198,0.81,60.08,0,,60.08,60.89
19/01/2019 22:45,Validated,PT15M,174.375,-169.551,1.04,60.08,36,,60.08,61.12
19/01/2019 23:00,Validated,PT15M,141.2,-154.16,1.22,58.41,36,,58.41,59.63
19/01/2019 23:15,Validated,PT15M,166.126,-137.54,0,58.41,36,,58.41,58.41
19/01/2019 23:30,Validated,PT15M,37.018,-21.954,0,58.41,36,,58.41,58.41
19/01/2019 23:45,Validated,PT15M,-23.427,28.749,0,58.41,36,,36,36
20/01/2019 00:00,Validated,PT15M,-62.45,68.565,0,59.17,36.72,,36.72,36.72
20/01/2019 00:15,Validated,PT15M,135.504,-178.778,1.21,59.17,36.72,,59.17,60.38
20/01/2019 00:30,Validated,PT15M,288.044,-256.593,1.46,78.56,36.72,,78.56,80.02
20/01/2019 00:45,Validated,PT15M,83.62,-84.721,0,78.56,36.72,,78.56,78.56
20/01/2019 01:00,Validated,PT15M,117.216,-127.452,0,56.72,36.72,,56.72,56.72
20/01/2019 01:15,Validated,PT15M,65.788,-52.312,0,56.72,36.72,,56.72,56.72
20/01/2019 01:30,Validated,PT15M,-8.951,15.643,0,56.72,36.72,,36.72,36.72
20/01/2019 01:45,Validated,PT15M,-59.874,65.726,0,56.72,36.72,,36.72,36.72
20/01/2019 02:00,Validated,PT15M,7.632,-1.964,0,56.72,36.72,,56.72,56.72
20/01/2019 02:15,Validated,PT15M,-20.184,36.018,0,56.72,36.72,,36.72,36.72
20/01/2019 02:30,Validated,PT15M,-80.355,76.202,0,0,36.72,,36.72,36.72
20/01/2019 02:45,Validated,PT15M,-115.893,118.729,0,56.72,36.72,,36.72,36.72
20/01/2019 03:00,Validated,PT15M,-13.66,14.92,0,56.72,36.72,,36.72,36.72
20/01/2019 03:15,Validated,PT15M,48.921,-41.899,0,56.72,36.72,,56.72,56.72
20/01/2019 03:30,Validated,PT15M,-29.687,35.97,0,56.72,36.72,,36.72,36.72
20/01/2019 03:45,Validated,PT15M,-61.32,56.385,0,56.72,36.72,,36.72,36.72
20/01/2019 04:00,Validated,PT15M,3.005,3.566,0,56.72,36.72,,56.72,56.72
20/01/2019 04:15,Validated,PT15M,-130.678,121.945,0,56.72,36.72,,36.72,36.72
20/01/2019 04:30,Validated,PT15M,-18.145,21.813,0,56.72,36.72,,36.72,36.72
20/01/2019 04:45,Validated,PT15M,-72.474,66.99,0,56.72,36.72,,36.72,36.72
20/01/2019 05:00,Validated,PT15M,26.514,-61.534,0,56.72,36.72,,56.72,56.72
20/01/2019 05:15,Validated,PT15M,134.906,-132.68,0,56.72,0,,56.72,56.72
20/01/2019 05:30,Validated,PT15M,128.02,-176.122,0.63,56.72,0,,56.72,57.35
20/01/2019 05:45,Validated,PT15M,133.392,-184.591,0.89,56.72,36.72,,56.72,57.61
20/01/2019 06:00,Validated,PT15M,46.216,-14.453,0,56.72,36.72,,56.72,56.72
20/01/2019 06:15,Validated,PT15M,103.659,-96.999,0,56.72,36.72,,56.72,56.72
20/01/2019 06:30,Validated,PT15M,114.91,-106.551,0,56.72,36.72,,56.72,56.72
20/01/2019 06:45,Validated,PT15M,69.78,-47.338,0,56.72,36.72,,56.72,56.72
20/01/2019 07:00,Validated,PT15M,103.144,-143.915,1.06,56.72,36.72,,56.72,57.78
20/01/2019 07:15,Validated,PT15M,61.949,-58.533,0,56.72,36.72,,56.72,56.72
20/01/2019 07:30,Validated,PT15M,171.621,-166.626,0.91,56.72,0,,56.72,57.63
20/01/2019 07:45,Validated,PT15M,36.533,-51.947,0,56.72,36.72,,56.72,56.72
20/01/2019 08:00,Validated,PT15M,20.455,7.518,0,56.72,36.72,,56.72,56.72
20/01/2019 08:15,Validated,PT15M,-7.937,0.361,0,56.72,36.72,,36.72,36.72
20/01/2019 08:30,Validated,PT15M,92.302,-106.845,0,56.72,36.72,,56.72,56.72
20/01/2019 08:45,Validated,PT15M,113.945,-119.234,0,56.72,36.72,,56.72,56.72
20/01/2019 09:00,Validated,PT15M,33.377,-25.986,0,58.3,36.72,,58.3,58.3
20/01/2019 09:15,Validated,PT15M,104.384,-122.939,0,58.3,0,,58.3,58.3
20/01/2019 09:30,Validated,PT15M,127.66,-131.257,0,58.3,0,,58.3,58.3
20/01/2019 09:45,Validated,PT15M,87.373,-63.172,0,58.3,36.72,,58.3,58.3
20/01/2019 10:00,Validated,PT15M,-8.626,0.931,0,59.15,36.72,,36.72,36.72
20/01/2019 10:15,Validated,PT15M,25.206,-18.401,0,59.15,36.72,,59.15,59.15
20/01/2019 10:30,Validated,PT15M,-72.086,81.369,0,59.15,36.72,,36.72,36.72
20/01/2019 10:45,Validated,PT15M,-128.603,146.03,0.54,59.15,36.72,,36.18,36.72
20/01/2019 11:00,Validated,PT15M,-73.495,63.438,0,58.72,36.72,,36.72,36.72
20/01/2019 11:15,Validated,PT15M,-98.522,106.906,0,58.72,36.72,,36.72,36.72
20/01/2019 11:30,Validated,PT15M,-79.942,87.18,0,58.72,36.72,,36.72,36.72
20/01/2019 11:45,Validated,PT15M,-114.818,165.358,0.66,58.72,36.72,,36.06,36.72
20/01/2019 12:00,Validated,PT15M,3.941,-29.058,0,58.01,36.72,,58.01,58.01
20/01/2019 12:15,Validated,PT15M,-36.256,67.949,0,58.01,36.72,,36.72,36.72
20/01/2019 12:30,Validated,PT15M,-150.48,161.671,0.86,0,36.72,,35.86,36.72
20/01/2019 12:45,Validated,PT15M,-159.372,256.405,1.23,0,36.72,,35.49,36.72
20/01/2019 13:00,Validated,PT15M,-183.05,173.794,1.45,0,36.72,,35.27,36.72
20/01/2019 13:15,Validated,PT15M,-139.167,139.141,0,56.72,36.72,,36.72,36.72
20/01/2019 13:30,Validated,PT15M,-54.978,81.046,0,56.72,36.72,,36.72,36.72
20/01/2019 13:45,Validated,PT15M,-144.3,185.515,1.57,0,36.72,,35.15,36.72
20/01/2019 14:00,Validated,PT15M,-185.893,221.172,1.97,0,36.72,,34.75,36.72
20/01/2019 14:15,Validated,PT15M,-135.727,146.651,2.11,59.17,36.72,,34.61,36.72
20/01/2019 14:30,Validated,PT15M,-97.3,110.324,0,59.17,36.72,,36.72,36.72
20/01/2019 14:45,Validated,PT15M,-43.452,34.286,0,59.17,36.72,,36.72,36.72
20/01/2019 15:00,Validated,PT15M,-163.079,186.627,1.49,59.17,36.72,,35.23,36.72
20/01/2019 15:15,Validated,PT15M,-34.114,20.757,0,59.17,36.72,,36.72,36.72
20/01/2019 15:30,Validated,PT15M,50.641,-29.472,0,59.17,36.72,,59.17,59.17
20/01/2019 15:45,Validated,PT15M,70.721,-80.395,0,59.17,36.72,,59.17,59.17
20/01/2019 16:00,Validated,PT15M,-56.543,63.585,0,59.17,36.72,,36.72,36.72
20/01/2019 16:15,Validated,PT15M,34.834,-64.766,0,59.17,36.72,,59.17,59.17
20/01/2019 16:30,Validated,PT15M,61.674,-93.277,0,59.17,36.72,,59.17,59.17
20/01/2019 16:45,Validated,PT15M,163.541,-285.767,1.18,59.17,0,,59.17,60.35
20/01/2019 17:00,Validated,PT15M,22.056,38.646,0,66.68,36.72,,66.68,66.68
20/01/2019 17:15,Validated,PT15M,42.906,-38.309,0,66.68,36.72,,66.68,66.68
20/01/2019 17:30,Validated,PT15M,148.355,-178.451,1.17,66.68,0,,66.68,67.85
20/01/2019 17:45,Validated,PT15M,146.072,-274.055,1.74,68.38,0,,68.38,70.11
20/01/2019 18:00,Validated,PT15M,42.527,-4.607,0,69.43,36.72,,69.43,69.43
20/01/2019 18:15,Validated,PT15M,94.34,-87.747,0,69.43,36.72,,69.43,69.43
20/01/2019 18:30,Validated,PT15M,111.749,-119.962,0,69.43,36.72,,69.43,69.43
20/01/2019 18:45,Validated,PT15M,136.765,-132.263,0,69.43,0,,69.43,69.43
20/01/2019 19:00,Validated,PT15M,148.334,-208.839,1.6,69.95,0,,69.95,71.55
20/01/2019 19:15,Validated,PT15M,147.538,-128.496,0,69.95,0,,69.95,69.95
20/01/2019 19:30,Validated,PT15M,99.248,-90.835,0,69.95,36.72,,69.95,69.95
20/01/2019 19:45,Validated,PT15M,42.381,-16.545,0,69.95,36.72,,69.95,69.95
20/01/2019 20:00,Validated,PT15M,133.482,-169.251,1.14,69.06,0,,69.06,70.2
20/01/2019 20:15,Validated,PT15M,58.434,-40.923,0,69.06,36.72,,69.06,69.06
20/01/2019 20:30,Validated,PT15M,-7.711,21.782,0,69.06,36.72,,36.72,36.72
20/01/2019 20:45,Validated,PT15M,-77.431,110.661,0,69.06,36.72,,36.72,36.72
20/01/2019 21:00,Validated,PT15M,139.352,-183.533,0.85,62.29,36.72,,62.29,63.14
20/01/2019 21:15,Validated,PT15M,88.303,-81.625,0,62.29,36.72,,62.29,62.29
20/01/2019 21:30,Validated,PT15M,42.758,-28.327,0,62.29,36.72,,62.29,62.29
20/01/2019 21:45,Validated,PT15M,-2.083,1.014,0,62.29,36.72,,36.72,36.72
20/01/2019 22:00,Validated,PT15M,-22.67,40.397,0,63.07,36.72,,36.72,36.72
20/01/2019 22:15,Validated,PT15M,101.518,-93.638,0,63.07,36.72,,63.07,63.07
20/01/2019 22:30,Validated,PT15M,-20.481,32.361,0,63.07,36.72,,36.72,36.72
20/01/2019 22:45,Validated,PT15M,-85.069,99.094,0,63.07,36.72,,36.72,36.72
20/01/2019 23:00,Validated,PT15M,67.446,-60.628,0,59.17,36.72,,59.17,59.17
20/01/2019 23:15,Validated,PT15M,24.88,-13.971,0,59.17,36.72,,59.17,59.17
20/01/2019 23:30,Validated,PT15M,-18.615,29.389,0,59.17,36.72,,36.72,36.72
20/01/2019 23:45,Validated,PT15M,-57.843,79.454,0,59.17,36.72,,36.72,36.72
21/01/2019 00:00,Validated,PT15M,100.282,-124.43,0,83.83,3.03,,83.83,83.83
21/01/2019 00:15,Validated,PT15M,76.413,-62.665,0,83.83,3.03,,83.83,83.83
21/01/2019 00:30,Validated,PT15M,6.553,14.689,0,83.83,3.03,,83.83,83.83
21/01/2019 00:45,Validated,PT15M,-19.165,31.346,0,83.83,3.03,,3.03,3.03
21/01/2019 01:00,Validated,PT15M,238.192,-228.126,0.67,83.83,0,,83.83,84.5
21/01/2019 01:15,Validated,PT15M,113.73,-107.113,0,83.83,3.03,,83.83,83.83
21/01/2019 01:30,Validated,PT15M,63.826,-54.866,0,83.83,3.03,,83.83,83.83
